년도,월,순위,타이틀,가수,프로듀서
2021,7,56,비오는 날 뭐해,하은 (포맨),VIP
2021,7,57,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2021,7,58,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2021,7,59,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2021,7,60,사랑은 은하수 다방에서,10CM (십센치),10CM
2021,7,61,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2021,7,62,이제와서,탑현 (Tophyun),"DOKO,사승호"
2021,7,63,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,7,64,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2021,7,65,비행운,문문 (MoonMoon),"문문,김영철"
2021,7,66,고백,델리스파이스 (Deli Spice),"고범준,김C"
2021,7,67,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2021,7,68,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2021,7,69,안아줘 (Prod. VAN.C),오반 (OVAN),"VAN.C,오반"
2021,7,70,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,7,71,대충 입고 나와,우디 (Woody),"우디,로브,송호일"
2021,7,72,고백,뜨거운 감자 (Hot Potato),고범준
2021,7,73,외딴섬 로맨틱,잔나비 (Jannabi),"잔나비 최정훈,김도형,권박사"
2021,7,74,"다시,꽃이 피는 봄날에 (feat. 윤도)",윤토벤 (YounToven) ,"윤토벤,O.YEON,박지환"
2021,7,75,나랑 아니면,검정치마 (The Black Skirts),검정치마
2021,7,76,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2021,7,77,인사,멜로망스 (MeloMance),정동환
2021,7,79,바라봐줘요,죠지 (george),"죠지,박문치"
2021,7,80,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2021,7,81,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
2021,7,82,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,7,83,헤어지던 밤,어쿠루브 (Acourve),"또라이박,Noheul"
2021,7,84,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2021,7,85,붙잡고 싶어도,#안녕,"리트너,임정규"
2021,7,86,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,7,87,yours,데이먼스 이어 (Damons year),"데이먼스 이어,유현진,전준"
2021,7,88,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
2021,7,89,너밖에 안보여,임재현 (Lim Jae Hyun),2soo
2021,7,90,그때는 이 거리가 아름다웠다,잠골버스 (잠자는 골방의 버스커들),정일호
2021,7,91,널 생각해,원 모어 찬스 (one more chance),정지찬
2021,7,92,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2021,7,93,끝난 사이,보라미유 (BORAMIYU),Noheul
2021,7,94,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2021,7,96,그게 뭐라고,어쿠루브 (Acourve),고닥
2021,7,97,여름밤에 우린,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,7,98,"SODA (feat. 1ho, 0back)",공기남 (Airman),공기남
2021,7,99,달이 참 예쁘다고,이승윤 (Lee Seung-yoon),"이승윤,이종한"
2021,8,1,허리춤,오반 (OVAN),"VAN.C,오반"
2021,8,2,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 (Jukjae),"DOKO,사승호"
2021,8,3,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,8,4,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2021,8,5,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"오반,VAN.C"
2021,8,6,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,8,7,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),"DOKO,손박사,사승호"
2021,8,9,Way Back Home,숀 (SHAUN),숀
2021,8,10,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2021,8,11,서면역에서,순순희 (SOONSOONHEE),이래언
2021,8,12,외딴섬 로맨틱,잔나비 (Jannabi),"잔나비 최정훈,김도형,권박사"
2021,8,13,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,14,서울의 잠 못 이루는 밤 (Feat. 이수현),10CM (십센치),"10CM,이요한,성수용,방인재"
2021,8,15,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2021,8,16,가을밤에 든 생각,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2021,8,17,별 보러 가자,적재 (Jukjae),"적재,추대관"
2021,8,18,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온 (LEE RAON)","마크툽,이라온"
2021,8,19,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2021,8,20,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,21,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2021,8,22,닫힌엔딩 (Closed Ending),숀 (SHAUN),숀
2021,8,23,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2021,8,24,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),에이치코드
2021,8,25,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2021,8,26,무슨 생각해,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,8,27,스토커,10CM (십센치),"10CM,Fine Five"
2021,8,29,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2021,8,30,비로소 너에게 도착했다 (Full Bloom),마크툽 (MAKTUB),"마크툽,DOKO"
2021,8,31,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,32,고백,멜로망스 (MeloMance),"김C,고범준,정동환"
2021,8,33,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,34,"너, 너",스트레이 (The Stray),"L.NDN,스트레이,센티멘탈 시너리"
2021,8,35,축하해 (Prod. By VAN.C),오반 (OVAN),"VAN.C,오반"
2021,8,36,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2021,8,37,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2021,8,38,이 노래가 클럽에서 나온다면,우디 (Woody),"우디,김동휘"
2021,8,39,어떻게 지내 (답가),런치 (LUNCH),"오반,VAN.C"
2021,8,40,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,8,41,고백,델리스파이스 (Deli Spice),"고범준,김C"
2021,8,42,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2021,8,43,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,44,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,45,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,46,좋아해.. (바른연애 길잡이 X 죠지),죠지 (george),"basecamp,죠지"
2021,8,47,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2021,8,48,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2021,8,49,안아줘,정준일 (Jung Joon Il),정준일
2021,8,50,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,51,Madeleine Love,CHEEZE (치즈),"구름,달총"
2021,8,52,위잉위잉,혁오 (HYUKOH),오혁
2021,8,53,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2021,8,54,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2021,8,55,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2021,8,56,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2021,8,57,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,8,58,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2021,8,59,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2021,8,60,행복,오반 (OVAN),"피아노맨,J.Litz"
2021,8,61,사랑은 은하수 다방에서,10CM (십센치),10CM
2021,8,62,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2021,8,63,고백,뜨거운 감자 (Hot Potato),고범준
2021,8,64,비오는 날 뭐해,하은 (포맨),VIP
2021,8,65,비행운,문문 (MoonMoon),"문문,김영철"
2021,8,66,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2021,8,67,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2021,8,68,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,69,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
2021,8,70,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2021,8,71,Return,고요 (GOYO),고요
2021,8,72,바라봐줘요,죠지 (george),"죠지,박문치"
2021,8,73,인사,멜로망스 (MeloMance),정동환
2021,8,74,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2021,8,75,yours,데이먼스 이어 (Damons year),"데이먼스 이어,유현진,전준"
2021,8,76,밤의 공원,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2021,8,77,나랑 아니면,검정치마 (The Black Skirts),검정치마
2021,8,78,쪽빛 황홀 (Indigo Ecstasy) (Feat.XenomiX),마크툽 (MAKTUB),"마크툽,DOKO"
2021,8,79,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,8,80,대충 입고 나와,우디 (Woody),"우디,로브,송호일"
2021,8,81,큰일이다,순순희 (SOONSOONHEE),"조영수,김기태"
2021,8,82,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2021,8,83,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,85,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,8,86,헤어지던 밤,어쿠루브 (Acourve),"또라이박,Noheul"
2021,8,87,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
2021,8,88,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2021,8,89,안아줘 (Prod. VAN.C),오반 (OVAN),"VAN.C,오반"
2021,8,90,널 생각해,원 모어 찬스 (one more chance),정지찬
2021,8,91,용맹한 발걸음이여,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2021,8,92,로맨스의 왕,잔나비 (Jannabi),"잔나비 최정훈,김도형,권박사"
2021,8,93,여름밤에 우린,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,8,95,붙잡고 싶어도,#안녕,"리트너,임정규"
2021,8,96,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2021,8,97,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2021,8,98,꿈과 책과 힘과 벽,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현"
2021,8,99,어떻게 생각해,CHEEZE (치즈),CHEEZE
2021,8,100,그때는 이 거리가 아름다웠다,잠골버스 (잠자는 골방의 버스커들),정일호
2021,9,1,고백,멜로망스 (MeloMance),"김C,고범준,정동환"
2021,9,2,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,9,3,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,9,4,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2021,9,5,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 (Jukjae),"DOKO,사승호"
2021,9,6,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"오반,VAN.C"
2021,9,7,허리춤,오반 (OVAN),"VAN.C,오반"
2021,9,8,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),"DOKO,손박사,사승호"
2021,9,9,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),"마크툽,DOKO"
2021,9,10,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2021,9,12,Way Back Home,숀 (SHAUN),숀
2021,9,13,가을밤에 든 생각,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2021,9,14,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2021,9,15,서면역에서,순순희 (SOONSOONHEE),이래언
2021,9,16,칵테일 사랑 (Feat. 유연),로키드 (Lokid),"김선민,Sukiee"
2021,9,17,너를 생각해,주시크 (Joosiq),"주시크,안성현"
2021,9,18,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,19,서울의 잠 못 이루는 밤 (Feat. 이수현),10CM (십센치),"10CM,이요한,성수용,방인재"
2021,9,20,별 보러 가자,적재 (Jukjae),"적재,추대관"
2021,9,21,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온 (LEE RAON)","마크툽,이라온"
2021,9,22,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2021,9,23,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,24,스토커,10CM (십센치),"10CM,Fine Five"
2021,9,25,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2021,9,26,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2021,9,27,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),에이치코드
2021,9,28,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2021,9,29,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2021,9,30,"너, 너",스트레이 (The Stray),"L.NDN,스트레이,센티멘탈 시너리"
2021,9,32,닫힌엔딩 (Closed Ending),숀 (SHAUN),숀
2021,9,33,외딴섬 로맨틱,잔나비 (Jannabi),"잔나비 최정훈,김도형,권박사"
2021,9,34,비로소 너에게 도착했다 (Full Bloom),마크툽 (MAKTUB),"마크툽,DOKO"
2021,9,35,해운대,순순희 (SOONSOONHEE),이래언
2021,9,36,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,37,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2021,9,38,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,9,39,고백,뜨거운 감자 (Hot Potato),고범준
2021,9,40,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,41,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2021,9,42,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2021,9,43,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2021,9,44,고백,델리스파이스 (Deli Spice),"고범준,김C"
2021,9,45,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,46,안아줘,정준일 (Jung Joon Il),정준일
2021,9,47,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,48,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2021,9,49,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2021,9,50,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,51,위잉위잉,혁오 (HYUKOH),오혁
2021,9,52,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,53,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2021,9,54,축하해 (Prod. By VAN.C),오반 (OVAN),"VAN.C,오반"
2021,9,55,좋아해.. (바른연애 길잡이 X 죠지),죠지 (george),"basecamp,죠지"
2021,9,56,어떻게 지내 (답가),런치 (LUNCH),"오반,VAN.C"
2021,9,57,이 노래가 클럽에서 나온다면,우디 (Woody),"우디,김동휘"
2021,9,58,무슨 생각해,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,9,59,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,9,60,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2021,9,61,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2021,9,62,니가 돌아올 희망은 없다는 걸 알아,경제환 (Jehwwn),경제환
2021,9,63,Madeleine Love,CHEEZE (치즈),"구름,달총"
2021,9,64,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2021,9,65,사랑은 은하수 다방에서,10CM (십센치),10CM
2021,9,66,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2021,9,67,행복,오반 (OVAN),"피아노맨,J.Litz"
2021,9,68,비행운,문문 (MoonMoon),"문문,김영철"
2021,9,69,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2021,9,70,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2021,9,71,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,72,인사,멜로망스 (MeloMance),정동환
2021,9,73,yours,데이먼스 이어 (Damons year),"데이먼스 이어,유현진,전준"
2021,9,74,봄 그리고 너,마틴스미스 (Martin Smith),"전태원,Megatone"
2021,9,75,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2021,9,76,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2021,9,77,나랑 아니면,검정치마 (The Black Skirts),검정치마
2021,9,78,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2021,9,79,비오는 날 뭐해,하은 (포맨),VIP
2021,9,80,바라봐줘요,죠지 (george),"죠지,박문치"
2021,9,81,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,82,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
2021,9,83,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2021,9,84,웃으리,윤딴딴 (YUN DDanDdan),윤딴딴
2021,9,85,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
2021,9,86,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,9,87,널 생각해,원 모어 찬스 (one more chance),정지찬
2021,9,88,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,9,89,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2021,9,90,헤어지던 밤,어쿠루브 (Acourve),"또라이박,Noheul"
2021,9,91,EVERYTHING,검정치마 (The Black Skirts),검정치마
2021,9,92,불꽃놀이,하현상 (HA HYUNSANG),"하현상,제인스,Naiv"
2021,9,94,"사랑은 특별하고, 이별은 평범하고 (feat. 서유주)",스무살 (20 YEARS OF AGE),"스무살,818"
2021,9,95,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2021,9,97,대충 입고 나와,우디 (Woody),"우디,로브,송호일"
2021,9,98,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2021,9,99,사랑한다는 말로는,피아노맨 (PIANO MAN),"숀,피아노맨"
2021,9,100,꿈과 책과 힘과 벽,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현"
2021,10,1,고백,멜로망스 (MeloMance),"김C,고범준,정동환"
2021,10,2,너를 생각해,주시크 (Joosiq),"주시크,안성현"
2021,10,3,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),"마크툽,DOKO"
2021,10,4,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,10,5,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,10,6,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2021,10,7,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 (Jukjae),"DOKO,사승호"
2021,10,8,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"오반,VAN.C"
2021,10,9,해운대,순순희 (SOONSOONHEE),이래언
2021,10,10,허리춤,오반 (OVAN),"VAN.C,오반"
2021,10,11,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2021,10,12,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2021,10,13,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),"DOKO,손박사,사승호"
2021,10,14,가을밤에 든 생각,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2021,10,16,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2021,10,17,Way Back Home,숀 (SHAUN),숀
2021,10,18,서면역에서,순순희 (SOONSOONHEE),이래언
2021,10,19,나비효과,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,20,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온 (LEE RAON)","마크툽,이라온"
2021,10,21,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,22,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,23,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2021,10,24,별 보러 가자,적재 (Jukjae),"적재,추대관"
2021,10,25,너는 내 세상이었어,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,26,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2021,10,27,스토커,10CM (십센치),"10CM,Fine Five"
2021,10,28,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),에이치코드
2021,10,29,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2021,10,30,서울의 잠 못 이루는 밤 (Feat. 이수현),10CM (십센치),"10CM,이요한,성수용,방인재"
2021,10,31,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2021,10,32,비로소 너에게 도착했다 (Full Bloom),마크툽 (MAKTUB),"마크툽,DOKO"
2021,10,33,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,10,34,칵테일 사랑 (Feat. 유연),로키드 (Lokid),"김선민,Sukiee"
2021,10,35,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,37,한 걸음씩 멀어지는 너에게,#안녕,"KZ,김혜광,정수민,Noise_bo2"
2021,10,38,"너, 너",스트레이 (The Stray),"L.NDN,스트레이,센티멘탈 시너리"
2021,10,39,고백,뜨거운 감자 (Hot Potato),고범준
2021,10,41,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2021,10,42,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2021,10,43,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,44,닫힌엔딩 (Closed Ending),숀 (SHAUN),숀
2021,10,45,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2021,10,46,안아줘,정준일 (Jung Joon Il),정준일
2021,10,47,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,48,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2021,10,49,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,50,위잉위잉,혁오 (HYUKOH),오혁
2021,10,51,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,10,52,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2021,10,53,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2021,10,54,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,55,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2021,10,56,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2021,10,57,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,58,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2021,10,59,고백,델리스파이스 (Deli Spice),"고범준,김C"
2021,10,60,좋아해.. (바른연애 길잡이 X 죠지),죠지 (george),"basecamp,죠지"
2021,10,61,외딴섬 로맨틱,잔나비 (Jannabi),"잔나비 최정훈,김도형,권박사"
2021,10,62,축하해 (Prod. By VAN.C),오반 (OVAN),"VAN.C,오반"
2021,10,63,어떻게 지내 (답가),런치 (LUNCH),"오반,VAN.C"
2021,10,64,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2021,10,65,Madeleine Love,CHEEZE (치즈),"구름,달총"
2021,10,66,인사,멜로망스 (MeloMance),정동환
2021,10,67,비행운,문문 (MoonMoon),"문문,김영철"
2021,10,68,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2021,10,69,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2021,10,70,사랑은 은하수 다방에서,10CM (십센치),10CM
2021,10,71,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,72,행복,오반 (OVAN),"피아노맨,J.Litz"
2021,10,73,나랑 아니면,검정치마 (The Black Skirts),검정치마
2021,10,74,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2021,10,75,yours,데이먼스 이어 (Damons year),"데이먼스 이어,유현진,전준"
2021,10,76,바라봐줘요,죠지 (george),"죠지,박문치"
2021,10,77,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2021,10,78,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2021,10,79,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2021,10,80,니가 골라준 시계,어쿠루브 (Acourve),"에이브,이치원"
2021,10,81,봄 그리고 너,마틴스미스 (Martin Smith),"전태원,Megatone"
2021,10,82,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,83,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2021,10,84,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2021,10,86,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
