년도,월,순위,타이틀,가수,프로듀서
2019,8,22,"Blue (Feat. Crush, SOLE)",다이나믹 듀오 (Dynamicduo),"Devine Channel, THAMA, SOLE, Kelby Clarke"
2019,8,24,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷, philtre"
2019,8,25,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2019,8,28,허물 (feat.서리 (Seori)),빈첸 (VINXEN),"KRAK, 피아노맨, J.Litz"
2019,8,29,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2019,8,30,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2019,8,32,GIDDY UP (Prod. GroovyRoom),"식케이 (Sik-K), 김하온 (HAON), pH-1 (피에이치원), Woodie Gochild (우디 고차일드), 박재범 (Jay Park), 그루비룸 (GroovyRoom)",GroovyRoom
2019,8,35,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2019,8,36,Fashion Hoarder (Feat. ZENE THE ZILLA),빈지노 (Beenzino),"PEEJAY, Beenzino, SHIMMY TWICE"
2019,8,37,Y,FANXY CHILD (팬시 차일드),"Stay Tuned, ZICO, Deanfluenza, PENOMECO, Crush"
2019,8,38,아름다워,창모 (CHANGMO),CHANGMO
2019,8,40,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2019,8,42,초월 (Feat. C JAMM),BewhY (비와이),"BewhY, C JAMM"
2019,8,43,make her dance (Feat. Loopy & Crush),사이먼 도미닉 (Simon Dominic),"GooseBumps, Simon Dominic, Crush, Loopy"
2019,8,44,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2019,8,45,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2019,8,46,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2019,8,48,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)",이영지 (Lee Young-ji),"CODE KUNST, CHANGMO"
2019,8,49,IMJMWDP (Prod. By 기리보이),"기리보이 (GIRIBOY), NO:EL (노엘), 블랙넛 (Black Nut), 양홍원 (YANGHONGWON), Osshun Gum (오션검), YUNHWAY (윤훼이), 저스디스 (JUSTHIS), Jvcki Wai (재키와이), 키드밀리 (Kid Milli), 한요한 (HANYOHAN), 스윙스 (Swings)",GIRIBOY
2019,8,51,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 코스믹 사운드"
2019,8,52,골프왕 (Prod. By twlv),"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드), 트웰브 (twlv)","twlv, The Need"
2019,8,53,문제아 (Full Ver.),"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드)","SUPERBEE, UNEDUCATED KID, Flash Note"
2019,8,55,Fake Rock Star (Feat. NO:EL),"스윙스 (Swings), 한요한 (HANYOHAN)","Swings, HANYOHAN, Minit"
2019,8,56,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2019,8,59,DAx4,사이먼 도미닉 (Simon Dominic),"GooseBumps, Simon Dominic"
2019,8,61,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),"Truthislonely, twlv, SUPERBEE"
2019,8,63,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2019,8,64,너라면,긱스 (Geeks),"IlBOI, 루이, 방인재, ganguk"
2019,8,65,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2019,8,67,Heu ! (Full Ver.),수퍼비 (SUPERBEE),"SUPERBEE, Flash Note"
2019,8,68,밤에들어갈게 (Feat. 김승민),기리보이 (GIRIBOY),"GIRIBOY, Minit, Kim Seungmin"
2019,8,69,도쿄 (Feat. 유라 (youra)),기리보이 (GIRIBOY),"GIRIBOY, youra, Minit, chilly"
2019,8,70,iffy (Prod. GroovyRoom),"식케이 (Sik-K), pH-1 (피에이치원), 박재범 (Jay Park), 그루비룸 (GroovyRoom)",GroovyRoom
2019,8,71,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2019,8,72,party is over,기리보이 (GIRIBOY),"AirAir, Minit, GIRIBOY"
2019,8,74,WHY DO FUCKBOIS HANG OUT ON THE NET,키드밀리 (Kid Milli),"Kid Milli, 이수호"
2019,8,75,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),"CODE KUNST, Loopy, Paloalto"
2019,8,76,Martini Blue,DPR LIVE (디피알 라이브),"DPR LIVE, DPR CREAM"
2019,8,77,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2019,8,78,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2019,8,79,BOOL (Feat. Beenzino) (Prod. Mokyo),pH-1 (피에이치원),"Mokyo, pH-1"
2019,8,80,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2019,8,81,사임사임 (Feat. CHANGMO),"쿠기 (Coogie), 수퍼비 (SUPERBEE), D.Ark (디아크)",CHANGMO
2019,8,82,오늘밤엔 (Feat. Ugly Duck),"박재범 (Jay Park), KIRIN (기린)","KIRIN, Jay Park, Yunu"
2019,8,83,호불호 (Feat. 기리보이) (Prod. By GRAY),우원재 (Woo Wonjae),"Woo Wonjae, GRAY"
2019,8,84,죽일 놈 (Guilty),다이나믹 듀오 (Dynamicduo),"GAEKO, Choiza, Primary"
2019,8,85,"WATER (Feat. Woodie Gochild, pH-1, 김하온 (HAON), Jay Park) (Prod. GooseBumps)",식케이 (Sik-K),"Sik-K, GooseBumps"
2019,8,86,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2019,8,87,꺼져,기리보이 (GIRIBOY),"Minit, GIRIBOY"
2019,8,88,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),"Heize, 브라더수"
2019,8,89,zoom,염따 (YUMDDA),YUMDDA
2019,8,90,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2019,8,91,Day Day (Feat. 박재범) (Prod. by GRAY),BewhY (비와이),"GRAY, Simon Dominic"
2019,8,93,Boys And Girls (Feat. Babylon),지코 (ZICO),"ZICO, Poptime"
2019,8,94,슈퍼버스데이 (Prod. By 기리보이),"기리보이 (GIRIBOY), 수퍼비 (SUPERBEE)",GIRIBOY
2019,8,95,몸매 (MOMMAE) (Feat. Ugly Duck),박재범 (Jay Park),"Jay Park, GRAY"
2019,8,96,Aqua Man,빈지노 (Beenzino),JINBO
2019,8,97,Gravity,"DPR LIVE (디피알 라이브), DPR CREAM (디피알 크림)","DPR CREAM, DPRLIVE"
2019,8,98,에어컨 (Feat. 릴타치) (Prod. 기리보이),호치키스 (HOTCHKISS),"HOTCHKISS, GIRIBOY"
2019,8,100,"8282 (Feat. 수퍼비, UNEDUCATED KID)",트웰브 (twlv),"twlv, The Need, Welcome Ian"
2019,9,1,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2019,9,2,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2019,9,3,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2019,9,4,가라사대,BewhY (비와이),BewhY
2019,9,5,바다 (Feat. 기리보이) (Prod. 기리보이),"Woodie Gochild (우디 고차일드), 최엘비 (CHOILB), BIG Naughty (서동현), 양홍원 (YANGHONGWON), Chillin Homie (칠린호미)","GIRIBOY, Woodie Gochild, BIG Naughty, 양홍원"
2019,9,8,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2019,9,11,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2019,9,12,"덜어 (Feat. Kid Milli, 스윙스) (Prod. BOYCOLD)","YunB (윤비), 김승민 (Kim Seungmin), YUNHWAY (윤훼이), 도넛맨 (Donutman)","BOYCOLD, Kid Milli"
2019,9,13,BAMN (Prod. millic),"펀치넬로 (punchnello), 짱유 (JJANGYOU), ZENE THE ZILLA (제네 더 질라), 맥대디 (Mckdaddy)","millic, BewhY, Dbo"
2019,9,14,트루먼 쇼,"YunB (윤비), 양홍원 (YANGHONGWON)","Curtis F, YunB, 양홍원"
2019,9,16,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2019,9,17,땡땡 (Prod. BOYCOLD),"Lil tachi (릴타치), TAKUWA (타쿠와), 브린 (Bryn), EK (이케이)","BOYCOLD, EK"
2019,9,18,"GOTT (Feat. MOON, 우원재 & Jvcki Wai)",사이먼 도미닉 (Simon Dominic),"GooseBumps, Simon Dominic"
2019,9,20,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2019,9,22,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2019,9,24,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2019,9,25,눈 (Prod. 기리보이),"Lil tachi (릴타치), 호치키스 (HOTCHKISS)",GIRIBOY
2019,9,27,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2019,9,28,make her dance (Feat. Loopy & Crush),사이먼 도미닉 (Simon Dominic),"GooseBumps, Simon Dominic, Crush, Loopy"
2019,9,29,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷, philtre"
2019,9,31,"파티피플 (Feat. 염따, Uneducated Kid)",기리보이 (GIRIBOY),"Minit, GIRIBOY, YUMDDA, UNEDUCATED KID"
2019,9,32,문제 (Feat. 쿠기 (Coogie)),BIG Naughty (서동현),"GIRIBOY, Minit, BIG Naughty, Coogie"
2019,9,33,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2019,9,34,아름다워,창모 (CHANGMO),CHANGMO
2019,9,36,GIDDY UP (Prod. GroovyRoom),"식케이 (Sik-K), 김하온 (HAON), pH-1 (피에이치원), Woodie Gochild (우디 고차일드), 박재범 (Jay Park), 그루비룸 (GroovyRoom)",GroovyRoom
2019,9,38,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2019,9,40,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2019,9,41,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2019,9,42,도시생활,"그루비룸 (GroovyRoom), 릴러말즈 (Leellamarz)","Leellamarz, GroovyRoom"
2019,9,43,초월 (Feat. C JAMM),BewhY (비와이),"BewhY, C JAMM"
2019,9,45,광안리101,"짱유 (JJANGYOU), YUNHWAY (윤훼이)","OLIVER, Kyo Lee, 김성욱, YUNHWAY, Verbal Jint"
2019,9,46,"Sold Out (Feat. 빈첸) (Prod. Doplamingo, 버벌진트)",양홍원 (YANGHONGWON),"Verbal Jint, Doplamingo, monoman"
2019,9,47,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2019,9,49,IMJMWDP (Prod. By 기리보이),"기리보이 (GIRIBOY), NO:EL (노엘), 블랙넛 (Black Nut), 양홍원 (YANGHONGWON), Osshun Gum (오션검), YUNHWAY (윤훼이), 저스디스 (JUSTHIS), Jvcki Wai (재키와이), 키드밀리 (Kid Milli), 한요한 (HANYOHAN), 스윙스 (Swings)",GIRIBOY
2019,9,50,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2019,9,52,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2019,9,53,DAx4,사이먼 도미닉 (Simon Dominic),"Simon Dominic, GooseBumps"
2019,9,55,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2019,9,58,CCTV (Feat. Leellamarz),"Lil tachi (릴타치), BIG Naughty (서동현)","Leellamarz, trrst, BOYCOLD"
2019,9,59,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),"Truthislonely, twlv, SUPERBEE"
2019,9,62,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2019,9,63,불꽃 (Feat. 조현아 Of 어반자카파),한요한 (HANYOHAN),"Minit, HANYOHAN"
2019,9,64,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)",이영지 (Lee Young-ji),"CODE KUNST, CHANGMO"
2019,9,65,Fashion Hoarder (Feat. ZENE THE ZILLA),빈지노 (Beenzino),"PEEJAY, Beenzino, SHIMMY TWICE"
2019,9,66,iffy (Prod. GroovyRoom),"식케이 (Sik-K), pH-1 (피에이치원), 박재범 (Jay Park), 그루비룸 (GroovyRoom)",GroovyRoom
2019,9,67,문제아 (Full Ver.),"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드)","SUPERBEE, UNEDUCATED KID, Flash Note"
2019,9,68,허물 (feat.서리 (Seori)),빈첸 (VINXEN),"KRAK, 피아노맨, J.Litz"
2019,9,69,"Blue (Feat. Crush, SOLE)",다이나믹 듀오 (Dynamicduo),"Devine Channel, THAMA, SOLE, Kelby Clarke"
2019,9,70,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2019,9,71,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2019,9,72,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2019,9,73,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2019,9,74,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2019,9,75,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),"CODE KUNST, Loopy, Paloalto"
2019,9,77,WHY DO FUCKBOIS HANG OUT ON THE NET,키드밀리 (Kid Milli),"Kid Milli, 이수호"
2019,9,78,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2019,9,79,POSE! (Feat. 염따),사이먼 도미닉 (Simon Dominic),"GooseBumps, Simon Dominic"
2019,9,80,사임사임 (Feat. CHANGMO),"쿠기 (Coogie), 수퍼비 (SUPERBEE), D.Ark (디아크)",CHANGMO
2019,9,81,Heu ! (Full Ver.),수퍼비 (SUPERBEE),"SUPERBEE, Flash Note"
2019,9,82,Senorita (Feat. nafla),페노메코 (PENOMECO),"APRO, PENOMECO"
2019,9,83,"방에 혼자 있을 때 (Feat. CHANGMO, ASH ISLAND)",릴러말즈 (Leellamarz),"TOIL, The Quiett"
2019,9,84,호불호 (Feat. 기리보이) (Prod. By GRAY),우원재 (Woo Wonjae),"Woo Wonjae, GRAY"
2019,9,85,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),"Heize, 브라더수"
2019,9,86,"MAGMA (Feat. 행주, BewhY) (Prod. BewhY)",펀치넬로 (punchnello),BewhY
2019,9,87,죽일 놈 (Guilty),다이나믹 듀오 (Dynamicduo),"GAEKO, Choiza, Primary"
2019,9,88,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 코스믹 사운드"
2019,9,89,Martini Blue,DPR LIVE (디피알 라이브),"DPR LIVE, DPR CREAM"
2019,9,90,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2019,9,91,Fake Rock Star (Feat. NO:EL),"스윙스 (Swings), 한요한 (HANYOHAN)","Swings, HANYOHAN, Minit"
2019,9,92,Y,FANXY CHILD (팬시 차일드),"Stay Tuned, ZICO, Deanfluenza, PENOMECO, Crush"
2019,9,93,요란 (Prod. millic),"기리보이 (GIRIBOY), BewhY (비와이), 버벌진트 (Verbal Jint)","millic, BewhY"
2019,9,94,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷"
2019,9,96,Day Day (Feat. 박재범) (Prod. by GRAY),BewhY (비와이),"GRAY, Simon Dominic"
2019,9,97,연중무휴,"ZENE THE ZILLA (제네 더 질라), EK (이케이)","badassgatsby, SLO, Kid Milli"
2019,9,98,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2019,9,99,골프왕 (Prod. By twlv),"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드), 트웰브 (twlv)","twlv, The Need"
2019,9,100,Jasmine,DPR LIVE (디피알 라이브),"DPR LIVE, CODE KUNST"
2019,10,1,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2019,10,2,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2019,10,3,사람,지코 (ZICO),"ZICO, Poptime"
2019,10,5,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2019,10,6,가라사대,BewhY (비와이),BewhY
2019,10,7,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2019,10,12,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2019,10,13,문제 (Feat. 쿠기 (Coogie)),BIG Naughty (서동현),"GIRIBOY, Minit, BIG Naughty, Coogie"
2019,10,15,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2019,10,16,바다 (Feat. 기리보이) (Prod. 기리보이),"Woodie Gochild (우디 고차일드), 최엘비 (CHOILB), BIG Naughty (서동현), 양홍원 (YANGHONGWON), Chillin Homie (칠린호미)","GIRIBOY, Woodie Gochild, BIG Naughty, 양홍원"
2019,10,18,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2019,10,19,트루먼 쇼,"YunB (윤비), 양홍원 (YANGHONGWON)","Curtis F, YunB, 양홍원"
2019,10,21,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2019,10,22,Blurry (Feat. Dbo) (Prod. By PEEJAY),빈지노 (Beenzino),"PEEJAY, Beenzino"
2019,10,24,걘 아니야,지코 (ZICO),"ZICO, PEEJAY"
2019,10,25,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2019,10,28,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2019,10,29,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2019,10,30,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2019,10,32,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2019,10,35,"Sold Out (Feat. 빈첸) (Prod. Doplamingo, 버벌진트)",양홍원 (YANGHONGWON),"Verbal Jint, Doplamingo, monoman"
2019,10,36,아름다워,창모 (CHANGMO),CHANGMO
2019,10,38,눈 (Prod. 기리보이),"Lil tachi (릴타치), 호치키스 (HOTCHKISS)",GIRIBOY
2019,10,39,놀면 뭐해?,"보이비 (Boi B), 개코 (GAEKO), 최자 (Choiza), 지구인 (Geegooin), GRAY (그레이), Crush (크러쉬), 원슈타인 (Wonstein), 마미손 (Mommy Son), Zior Park (지올팍), 샘김 (Sam Kim)","Sam Kim, 유재석, 유희열, 윤상, 이상순, 적재, GRAY, Crush, 홍소진, 권영찬"
2019,10,40,극,지코 (ZICO),"ZICO, Poptime"
2019,10,42,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷, philtre"
2019,10,43,Don't Touch My Phone (Feat. Zoorumpug),"염따 (YUMDDA), 창모 (CHANGMO)","YUMDDA, CHANGMO, Zoorumpug"
2019,10,44,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2019,10,47,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2019,10,48,One-man show (Feat. Sik-K),지코 (ZICO),"ZICO, Poptime"
2019,10,51,소년 (Feat. BewhY) (Prod. BewhY),양홍원 (YANGHONGWON),"BewhY, 양홍원"
2019,10,52,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2019,10,54,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2019,10,55,"덜어 (Feat. Kid Milli, 스윙스) (Prod. BOYCOLD)","YunB (윤비), 김승민 (Kim Seungmin), YUNHWAY (윤훼이), 도넛맨 (Donutman)","BOYCOLD, Kid Milli"
2019,10,56,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2019,10,57,"GOTT (Feat. MOON, 우원재 & Jvcki Wai)",사이먼 도미닉 (Simon Dominic),"GooseBumps, Simon Dominic"
2019,10,58,BAMN (Prod. millic),"펀치넬로 (punchnello), 짱유 (JJANGYOU), ZENE THE ZILLA (제네 더 질라), 맥대디 (Mckdaddy)","millic, BewhY, Dbo"
2019,10,59,"파티피플 (Feat. 염따, Uneducated Kid)",기리보이 (GIRIBOY),"Minit, GIRIBOY, YUMDDA, UNEDUCATED KID"
2019,10,61,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2019,10,63,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2019,10,67,초월 (Feat. C JAMM),BewhY (비와이),"BewhY, C JAMM"
2019,10,68,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2019,10,69,땡땡 (Prod. BOYCOLD),"Lil tachi (릴타치), TAKUWA (타쿠와), 브린 (Bryn), EK (이케이)","BOYCOLD, EK"
2019,10,70,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2019,10,71,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2019,10,72,"MAGMA (Feat. 행주, BewhY) (Prod. BewhY)",펀치넬로 (punchnello),BewhY
2019,10,73,IMJMWDP (Prod. By 기리보이),"기리보이 (GIRIBOY), NO:EL (노엘), 블랙넛 (Black Nut), 양홍원 (YANGHONGWON), Osshun Gum (오션검), YUNHWAY (윤훼이), 저스디스 (JUSTHIS), Jvcki Wai (재키와이), 키드밀리 (Kid Milli), 한요한 (HANYOHAN), 스윙스 (Swings)",GIRIBOY
2019,10,76,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2019,10,77,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),"Truthislonely, twlv, SUPERBEE"
2019,10,78,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2019,10,79,iffy (Prod. GroovyRoom),"식케이 (Sik-K), pH-1 (피에이치원), 박재범 (Jay Park), 그루비룸 (GroovyRoom)",GroovyRoom
2019,10,80,make her dance (Feat. Loopy & Crush),사이먼 도미닉 (Simon Dominic),"GooseBumps, Simon Dominic, Crush, Loopy"
2019,10,81,왜 이리 시끄러운 것이냐 (Prod. SLO),머쉬베놈 (MUSHVENOM),"MUSHVENOM, SLO"
2019,10,84,Diablo (Feat. JUSTHIS),EK (이케이),"BOYCOLD, Neal"
2019,10,85,"방에 혼자 있을 때 (Feat. CHANGMO, ASH ISLAND)",릴러말즈 (Leellamarz),"TOIL, The Quiett"
2019,10,86,문제아 (Full Ver.),"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드)","SUPERBEE, UNEDUCATED KID, Flash Note"
2019,10,87,Momo (Feat. 개리),저스디스 (JUSTHIS),JUSTHIS
2019,10,88,GIDDY UP (Prod. GroovyRoom),"식케이 (Sik-K), 김하온 (HAON), pH-1 (피에이치원), Woodie Gochild (우디 고차일드), 박재범 (Jay Park), 그루비룸 (GroovyRoom)",GroovyRoom
2019,10,90,광안리101,"짱유 (JJANGYOU), YUNHWAY (윤훼이)","OLIVER, Kyo Lee, 김성욱, YUNHWAY, Verbal Jint"
2019,10,91,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2019,10,92,전화번호 (Feat. 기리보이),BIG Naughty (서동현),"GIRIBOY, Big Pie, BIG Naughty, hoiwave"
2019,10,93,CCTV (Feat. Leellamarz),"Lil tachi (릴타치), BIG Naughty (서동현)","Leellamarz, trrst, BOYCOLD"
2019,10,94,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2019,10,95,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2019,10,96,WHY DO FUCKBOIS HANG OUT ON THE NET,키드밀리 (Kid Milli),"Kid Milli, 이수호"
2019,10,97,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피 (Loopy),"CODE KUNST, Loopy, Paloalto"
2019,10,99,사임사임 (Feat. CHANGMO),"쿠기 (Coogie), 수퍼비 (SUPERBEE), D.Ark (디아크)",CHANGMO
2019,10,100,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)",이영지 (Lee Young-ji),"CODE KUNST, CHANGMO"
2019,11,3,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2019,11,5,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2019,11,6,사람,지코 (ZICO),"ZICO, Poptime"
2019,11,8,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2019,11,10,가라사대,BewhY (비와이),BewhY
