년도,월,순위,타이틀,가수,프로듀서
2019,7,11,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2019,7,12,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2019,7,13,이뻐이뻐 (Pretty girl),크레파스,"KZ,Nthonius,The-Private"
2019,7,14,움직여 (MOVE) (Prod. by ZICO),SIXC (6 crazy),"ZICO,Poptime"
2019,7,15,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2019,7,16,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2019,7,17,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2019,7,18,Tempo,EXO,"Jamil 'Digi' Chammas,Leven Kali,Tay Jasper,Adrian Mckinnon,MZMC"
2019,7,19,Room Shaker,에일리(Ailee),"Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Myrtoula Roe,Per Christian Ottestad aka Boots"
2019,7,20,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2019,7,21,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2019,7,22,WOW,마마무 (Mamamoo),"테일러,김민"
2019,7,23,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2019,7,24,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2019,7,25,Monday to Sunday,데.비 (데일리 비타민),"프라임보이,12!3"
2019,7,26,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2019,7,27,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2019,7,28,Chica,청하,"Vincenzo,Any Masingga,Fuxxy,Anna Timgren"
2019,7,29,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2019,7,30,Super Special Girl,맴맴,"권덕근,Young Chance"
2019,7,31,Psycho (Bonus Track),백현 (BAEKHYUN),"Zayson,메건리"
2019,7,32,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2019,7,33,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,7,34,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2019,7,35,BREATHE,AB6IX (에이비식스),"이대휘,nomad,라이머"
2019,7,36,Love U,청하,"GATO,C-no,웅킴"
2019,7,37,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2019,7,38,소년미 (少年美),PRODUCE X 101,"Flow Blow,후이"
2019,7,39,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2019,7,40,사이렌 (Siren),선미,"선미,FRANTS"
2019,7,41,쓰담쓰담,"MINO (송민호), P.O (피오), 규현 (KYUHYUN)","MINO,P.O,AiRPLAY"
2019,7,42,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2019,7,43,To My World,PRODUCE X 101,"Sean Michael Alexander,Drew Ryan Scott,Phil Schwan"
2019,7,44,Senorita,(여자)아이들,"빅싼초,전소연"
2019,7,45,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,7,46,SHAKE IT,씨스타,"이단옆차기,핫띠,영광의 얼굴들"
2019,7,47,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2019,7,48,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2019,7,49,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2019,7,50,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2019,7,51,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2019,7,52,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2019,7,53,LATATA,(여자)아이들,"빅싼초,전소연"
2019,7,54,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2019,7,55,비행기,거북이,임성훈
2019,7,56,에너제틱 (Energetic),Wanna One (워너원),"후이,Flow Blow"
2019,7,57,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2019,7,58,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2019,7,59,Boogie Up,우주소녀,"원더키드,신쿵"
2019,7,60,여름여름해 (Sunny Summer),여자친구 (GFRIEND),"이단옆차기,black edition"
2019,7,61,해야 (Sunrise),여자친구 (GFRIEND),"노주환,이원종"
2019,7,62,불장난,BLACKPINK,"TEDDY,R.Tee"
2019,7,63,다 빛이나 (Gleam),마마무 (Mamamoo),"코스믹 사운드,코스믹 걸,강민훈"
2019,7,64,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,7,65,아주 NICE,세븐틴,"WOOZI,BUMZU"
2019,7,66,I'm So Hot,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,7,67,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2019,7,68,Loving U (러빙유),씨스타,이단옆차기
2019,7,69,Why,태연 (TAEYEON),"LDN Noise,Lauren Dyson,Rodnae'Chikk' Bell"
2019,7,70,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2019,7,71,PARTY,소녀시대 (GIRLS' GENERATION),"Albi Albertsson,Chris Young,신아녜스,Mussashi"
2019,7,72,한(一),(여자)아이들,"빅싼초,전소연"
2019,7,73,BAAM,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,7,74,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2019,7,75,Touch My Body,씨스타,"블랙아이드필승,Rado"
2019,7,76,TT,TWICE (트와이스),"블랙아이드필승,라도"
2019,7,77,가시나,선미,"죠리,TEDDY,24"
2019,7,78,빙글뱅글 (Bingle Bangle),AOA,"Erik Nyholm,Krista Siegfrids,Kristofer Karlsson,김도훈,이상호"
2019,7,79,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2019,7,80,파도,유엔,윤일상
2019,7,81,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2019,7,82,Rumor,국.슈 (국프의 핫이슈),13
2019,7,83,사랑과 전쟁 (Narr. 하하),다비치,조영수
2019,7,84,Sunny Side Up!,Red Velvet (레드벨벳),"Moonshine,Ellen Berg Tollbom,Cazzi Opeia"
2019,7,85,ISLAND,WINNER,"강승윤,Bekuh BOOM,FUTURE BOUNCE"
2019,7,86,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2019,7,87,스물셋,아이유,"이종훈,이채규,IU"
2019,7,88,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Cazzi Opeia,Ellen Berg Tollbom"
2019,7,89,좋은 날,아이유,이민수
2019,7,90,KNOCK KNOCK,TWICE (트와이스),"Mayu Wakisaka,이우민 'Collapsedone'"
2019,7,91,8282,다비치,"Dokkun,이현승"
2019,7,92,9-TEEN,세븐틴,"WOOZI,BUMZU,붐바스틱"
2019,7,93,I Don't Care,2NE1,"TEDDY,KUSH"
2019,7,94,Save ME,방탄소년단,"PDOGG,Ray Michael Djan Jr,Ashton Foster,Samantha Harper,RM,SUGA,j-hope"
2019,7,95,New Face,싸이 (PSY),"싸이,유건형"
2019,7,96,심쿵해 (Heart Attack),AOA,"용감한형제,MR.강,차쿤,이정민"
2019,7,97,너랑 나,아이유,이민수
2019,7,98,Hot Summer,f(x),"Thomas Troelsen,Mikkel Remee Sigvardt,KENZIE"
2019,7,99,아틀란티스 소녀 (Atlantis Princess),보아 (BoA),"보아,Shaun Kim"
2019,7,100,%% (응응),Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,8,1,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2019,8,2,Snapping,청하,"박우상,한재완"
2019,8,3,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,8,4,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2019,8,5,벌써 12시,청하,"블랙아이드필승,전군,라도"
2019,8,6,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이,"강욱진,Diggy,김민구,윤명운"
2019,8,7,열대야 (Fever),여자친구 (GFRIEND),"임수호,C-no,웅킴"
2019,8,8,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2019,8,9,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2019,8,10,짐살라빔 (Zimzalabim),Red Velvet (레드벨벳),"Olof Lindskog,Daniel Caesar,Ludwig Lindell,Hayley Aitken,Ollipop,Caesar & Loui"
2019,8,11,AH YEAH (아예),WINNER,"강승윤,강욱진,Diggy,죠리"
2019,8,12,U GOT IT,갓츄 (GOT U),"Noheul,Sean Michael Alexander,Drew Ryan Scott"
2019,8,13,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2019,8,14,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),"Christoffer Lauridsen,Andreas ?berg,Allison Kaplan"
2019,8,15,Tempo,EXO,"Jamil 'Digi' Chammas,Leven Kali,Tay Jasper,Adrian Mckinnon,MZMC"
2019,8,16,HIT,세븐틴,"BUMZU,WOOZI,Anchor"
2019,8,17,BIRTHDAY,전소미,"TEDDY,24,Bekuh BOOM,전소미,R.Tee"
2019,8,18,날라리 (LALALAY),선미,"선미,FRANTS"
2019,8,19,이뻐이뻐 (Pretty girl),크레파스,"KZ,Nthonius,The-Private"
2019,8,20,아주 NICE,세븐틴,"WOOZI,BUMZU"
2019,8,21,BOOM,NCT DREAM,"라이언 전,Cedric 'Dabenchwarma' Smith,Keynon 'KC' Moore,유영진,Curtis A Richardson,Adien Lewis"
2019,8,22,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2019,8,23,움직여 (MOVE) (Prod. by ZICO),SIXC (6 crazy),"ZICO,Poptime"
2019,8,24,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2019,8,25,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2019,8,26,어쩌나,세븐틴,"WOOZI,BUMZU,박기태"
2019,8,27,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2019,8,28,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2019,8,29,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2019,8,30,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2019,8,31,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2019,8,32,FLASH,X1 (엑스원),"SCORE,Megatone,Onestar"
2019,8,33,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2019,8,34,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2019,8,35,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,8,36,Chica,청하,"Vincenzo,Any Masingga,Fuxxy,Anna Timgren"
2019,8,37,To My World,PRODUCE X 101,"Sean Michael Alexander,Drew Ryan Scott,Phil Schwan"
2019,8,38,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2019,8,39,소년미 (少年美),PRODUCE X 101,"Flow Blow,후이"
2019,8,40,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2019,8,41,SHAKE IT,씨스타,"이단옆차기,핫띠,영광의 얼굴들"
2019,8,42,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2019,8,43,다 빛이나 (Gleam),마마무 (Mamamoo),"코스믹 사운드,코스믹 걸,강민훈"
2019,8,44,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2019,8,45,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2019,8,46,Love U,청하,"GATO,C-no,웅킴"
2019,8,47,비행기,거북이,임성훈
2019,8,48,사이렌 (Siren),선미,"선미,FRANTS"
2019,8,49,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2019,8,50,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2019,8,51,WOW,마마무 (Mamamoo),"테일러,김민"
2019,8,52,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,8,53,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2019,8,54,에너제틱 (Energetic),Wanna One (워너원),"후이,Flow Blow"
2019,8,55,Room Shaker,에일리(Ailee),"Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Myrtoula Roe,Per Christian Ottestad aka Boots"
2019,8,56,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2019,8,57,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2019,8,58,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2019,8,59,Loving U (러빙유),씨스타,이단옆차기
2019,8,60,파도,유엔,윤일상
2019,8,61,여름여름해 (Sunny Summer),여자친구 (GFRIEND),"이단옆차기,black edition"
2019,8,62,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2019,8,63,Good to Me,세븐틴,"WOOZI,BUMZU,박기태"
2019,8,64,LATATA,(여자)아이들,"빅싼초,전소연"
2019,8,65,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2019,8,66,해변의 여인,쿨 (COOL),윤일상
2019,8,67,불장난,BLACKPINK,"TEDDY,R.Tee"
2019,8,68,Senorita,(여자)아이들,"빅싼초,전소연"
2019,8,69,Why,태연 (TAEYEON),"LDN Noise,Lauren Dyson,Rodnae'Chikk' Bell"
2019,8,70,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,8,71,PARTY,소녀시대 (GIRLS' GENERATION),"Albi Albertsson,Chris Young,신아녜스,Mussashi"
2019,8,72,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2019,8,73,가시나,선미,"죠리,TEDDY,24"
2019,8,74,또또또 (Feat.MINO),JINU (김진우),"CHOICE37,HAE,Zayvo,MINO"
2019,8,75,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2019,8,76,Touch My Body,씨스타,"블랙아이드필승,Rado"
2019,8,77,아틀란티스 소녀 (Atlantis Princess),보아 (BoA),"보아,Shaun Kim"
2019,8,78,싶으니까,박보람,"임수호,C-no,웅킴"
2019,8,79,숨이 차,세븐틴,"WOOZI,BUMZU,호시"
2019,8,80,BREATHE,AB6IX (에이비식스),"이대휘,nomad,라이머"
2019,8,81,TT,TWICE (트와이스),"블랙아이드필승,라도"
2019,8,82,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2019,8,83,웃을 때 제일 예뻐,X1 (엑스원),정호현
2019,8,84,스물셋,아이유,"이종훈,이채규,IU"
2019,8,85,BAAM,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,8,86,좋은 날,아이유,이민수
2019,8,87,해야 (Sunrise),여자친구 (GFRIEND),"노주환,이원종"
2019,8,88,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2019,8,89,빙글뱅글 (Bingle Bangle),AOA,"Erik Nyholm,Krista Siegfrids,Kristofer Karlsson,김도훈,이상호"
2019,8,90,여름아! 부탁해,인디고,"최수정,문스톤,이정현"
2019,8,91,한(一),(여자)아이들,"빅싼초,전소연"
2019,8,92,너랑 나,아이유,이민수
2019,8,93,Rumor,국.슈 (국프의 핫이슈),13
2019,8,94,빔밤붐 (BIM BAM BUM),로켓펀치(Rocket Punch),"임수호,용배"
2019,8,95,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2019,8,96,U GOT IT (X1 Ver.),X1 (엑스원),"Noheul,Sean Michael Alexander,Drew Ryan Scott"
2019,8,97,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2019,8,98,I'm So Hot,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,8,99,Monday to Sunday,데.비 (데일리 비타민),"프라임보이,12!3"
2019,8,100,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2019,9,1,날라리 (LALALAY),선미,"선미,FRANTS"
2019,9,2,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2019,9,3,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),"Christoffer Lauridsen,Andreas ?berg,Allison Kaplan"
2019,9,4,Snapping,청하,"박우상,한재완"
2019,9,5,FLASH,X1 (엑스원),"SCORE,Megatone,Onestar"
2019,9,6,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,9,7,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2019,9,8,벌써 12시,청하,"블랙아이드필승,전군,라도"
2019,9,9,웃을 때 제일 예뻐,X1 (엑스원),정호현
2019,9,10,Feel Special,TWICE (트와이스),"J.Y. Park 'The Asiansoul',Ollipop,Hayley Aitken,이우민 'Collapsedone'"
2019,9,11,U GOT IT (X1 Ver.),X1 (엑스원),"Noheul,Sean Michael Alexander,Drew Ryan Scott"
2019,9,12,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2019,9,13,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2019,9,14,움직여 (MOVE) (Prod. by ZICO) (X1 Ver.),X1 (엑스원),"ZICO,Poptime"
2019,9,15,Stand Up (Intro.),X1 (엑스원),"황현,박철근"
2019,9,16,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2019,9,17,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이,"강욱진,Diggy,김민구,윤명운"
2019,9,18,Tempo,EXO,"Jamil 'Digi' Chammas,Leven Kali,Tay Jasper,Adrian Mckinnon,MZMC"
2019,9,19,짐살라빔 (Zimzalabim),Red Velvet (레드벨벳),"Olof Lindskog,Daniel Caesar,Ludwig Lindell,Hayley Aitken,Ollipop,Caesar & Loui"
2019,9,20,열대야 (Fever),여자친구 (GFRIEND),"임수호,C-no,웅킴"
2019,9,21,AH YEAH (아예),WINNER,"강승윤,강욱진,Diggy,죠리"
2019,9,22,HIT,세븐틴,"BUMZU,WOOZI,Anchor"
2019,9,23,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2019,9,24,독 : Fear,세븐틴,"WOOZI,BUMZU,박기태"
2019,9,25,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2019,9,26,U GOT IT,갓츄 (GOT U),"Noheul,Sean Michael Alexander,Drew Ryan Scott"
2019,9,27,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2019,9,28,BIRTHDAY,전소미,"TEDDY,24,Bekuh BOOM,전소미,R.Tee"
2019,9,29,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2019,9,30,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2019,9,31,아주 NICE,세븐틴,"WOOZI,BUMZU"
2019,9,32,Destiny (나의 지구),오마이걸 (OH MY GIRL),"1Piece,미미,DJ KAESAMA,이정철"
2019,9,33,이뻐이뻐 (Pretty girl),크레파스,"KZ,Nthonius,The-Private"
2019,9,34,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2019,9,35,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2019,9,36,LATATA,(여자)아이들,"빅싼초,전소연"
2019,9,37,거짓말을 해,세븐틴,"WOOZI,BUMZU,Simon Petren"
2019,9,38,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2019,9,39,사이렌 (Siren),선미,"선미,FRANTS"
2019,9,40,Snap Shoot,세븐틴,"WOOZI,BUMZU,Ohway!"
2019,9,41,움직여 (MOVE) (Prod. by ZICO),SIXC (6 crazy),"ZICO,Poptime"
2019,9,42,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,9,43,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2019,9,44,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2019,9,45,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2019,9,46,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2019,9,47,Let me hear you say,세븐틴,"WOOZI,BUMZU,Ohway!"
2019,9,48,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2019,9,49,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2019,9,50,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2019,9,51,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2019,9,52,247,세븐틴,"WOOZI,BUMZU,박기태"
2019,9,53,Second Life,세븐틴,"WOOZI,BUMZU,Vernon"
2019,9,54,BOOM,NCT DREAM,"라이언 전,Cedric 'Dabenchwarma' Smith,Keynon 'KC' Moore,유영진,Curtis A Richardson,Adien Lewis"
2019,9,55,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2019,9,56,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2019,9,57,한(一),(여자)아이들,"빅싼초,전소연"
2019,9,58,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2019,9,59,Chica,청하,"Vincenzo,Any Masingga,Fuxxy,Anna Timgren"
2019,9,60,너나 해 (Egotistic),AOA,"김도훈,박우상,박수석,서지은"
2019,9,61,Happy Ending (Korean Ver.),세븐틴,"WOOZI,BUMZU,Anchor"
2019,9,62,어쩌나,세븐틴,"WOOZI,BUMZU,박기태"
2019,9,63,달려,"청하, 마미손","키겐,브라더수,진솔,MOpin"
2019,9,64,비행기,거북이,임성훈
2019,9,65,Senorita,(여자)아이들,"빅싼초,전소연"
2019,9,66,Network Love,세븐틴,"WOOZI,BUMZU,Nmore,박기태"
2019,9,67,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2019,9,68,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,9,69,가시나,선미,"죠리,TEDDY,24"
2019,9,70,Lucky,세븐틴,"WOOZI,BUMZU,Anchor,G-HIGH"
2019,9,71,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2019,9,72,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2019,9,73,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2019,9,74,불장난,BLACKPINK,"TEDDY,R.Tee"
2019,9,75,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2019,9,76,에너제틱 (Energetic),Wanna One (워너원),"후이,Flow Blow"
2019,9,77,Back it up,세븐틴,"BUMZU,Anchor"
2019,9,78,스물셋,아이유,"이종훈,이채규,IU"
2019,9,79,영원한 사랑,핑클 (Fin.K.L),"주태영,조성진"
2019,9,80,불꽃놀이 (Remember Me),오마이걸 (OH MY GIRL),"Steven Lee,Caroline Gustavsson"
2019,9,81,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2019,9,82,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2019,9,83,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,9,84,Why,태연 (TAEYEON),"LDN Noise,Lauren Dyson,Rodnae'Chikk' Bell"
2019,9,85,YOU AND I,박봄 (Park Bom),TEDDY
2019,9,86,Love U,청하,"GATO,C-no,웅킴"
2019,9,87,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2019,9,88,좋은 날,아이유,이민수
2019,9,89,너랑 나,아이유,이민수
2019,9,90,TT,TWICE (트와이스),"블랙아이드필승,라도"
2019,9,91,I Don't Care,2NE1,"TEDDY,KUSH"
2019,9,92,주인공,선미,"TEDDY,24"
2019,9,93,SHAKE IT,씨스타,"이단옆차기,핫띠,영광의 얼굴들"
2019,9,94,Good Luck,마마무 (Mamamoo),"Matthew Tishler,Aaron Benward,Felicia Barton,Dokkun,이후상"
2019,9,95,내 남자 친구에게,핑클 (Fin.K.L),"김석찬,전준규"
2019,9,96,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Cazzi Opeia,Ellen Berg Tollbom"
2019,9,97,HIT,세븐틴,"BUMZU,WOOZI,Anchor"
2019,9,98,WOW,마마무 (Mamamoo),"테일러,김민"
2019,9,99,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2019,9,100,해야 (Sunrise),여자친구 (GFRIEND),"노주환,이원종"
2019,10,1,Feel Special,TWICE (트와이스),"J.Y. Park 'The Asiansoul',Ollipop,Hayley Aitken,이우민 'Collapsedone'"
2019,10,2,날라리 (LALALAY),선미,"선미,FRANTS"
2019,10,3,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2019,10,4,Snapping,청하,"박우상,한재완"
2019,10,5,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,10,6,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2019,10,7,FLASH,X1 (엑스원),"SCORE,Megatone,Onestar"
2019,10,8,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),"Christoffer Lauridsen,Andreas ?berg,Allison Kaplan"
2019,10,9,불티 (Spark),태연 (TAEYEON),"KENZIE,Anne Judith Stokke Wik,Ronny Svendsen"
2019,10,10,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2019,10,11,벌써 12시,청하,"블랙아이드필승,전군,라도"
2019,10,12,Destiny (나의 지구),오마이걸 (OH MY GIRL),"1Piece,미미,DJ KAESAMA,이정철"
